start,end,corpus,sent_id,left,node,right,node_sentences,term,selection,root,morph,use,target
184,189,ind_news_2024_1M,444750,"""Kesangsian publik beralasan, karena seandainya Ibu Rambu Wulla merasa tidak sanggup atau tidak nyaman menjadi anggota DPR mengapa tidak dari awal dan kenapa harus diposisi jadi baru",mundur,","" tambah dia.","""Kesangsian publik beralasan, karena seandainya Ibu Rambu Wulla merasa tidak sanggup atau tidak nyaman menjadi anggota DPR mengapa tidak dari awal dan kenapa harus diposisi jadi baru <m>mundur</m>,"" tambah dia.",mundur,,,,,
78,83,ind_news_2024_1M,445298,Keseriusannya untuk menggarap film Siksa Kubur pun sampai membuat Joko Anwar,mundur,dari proyek film dari studio Hollywood pada tahun lalu.,Keseriusannya untuk menggarap film Siksa Kubur pun sampai membuat Joko Anwar <m>mundur</m> dari proyek film dari studio Hollywood pada tahun lalu.,mundur,,,,,
34,39,ind_news_2024_1M,446522,Ketiga agresor tersebut terpaksa,mundur,karena malu dan titik ini sering dianggap sebagai awal kejatuhan Kekaisaran Inggris sebagai salah satu negara adikuasa.,Ketiga agresor tersebut terpaksa <m>mundur</m> karena malu dan titik ini sering dianggap sebagai awal kejatuhan Kekaisaran Inggris sebagai salah satu negara adikuasa.,mundur,,,,,
116,121,ind_news_2024_1M,448097,"Ketika di Lingga, tidak cocok dengan Nizar (Bupati Lingga), ia santai saja bahkan berani mengambil keputusan untuk",mundur,dari jabatan Wabup.,"Ketika di Lingga, tidak cocok dengan Nizar (Bupati Lingga), ia santai saja bahkan berani mengambil keputusan untuk <m>mundur</m> dari jabatan Wabup.",mundur,,,,,
86,91,ind_news_2024_1M,448140,Ketika disinggung soal menteri yang ikut kontestasi Pemilihan Presiden diminta untuk,mundur,", meminta merujuk ke aturan.","Ketika disinggung soal menteri yang ikut kontestasi Pemilihan Presiden diminta untuk <m>mundur</m>, meminta merujuk ke aturan.",mundur,,,,,
44,49,ind_news_2024_1M,449117,"Ketika menghadapi kesulitan, jangan pernah",mundur,.,"Ketika menghadapi kesulitan, jangan pernah <m>mundur</m>.",mundur,,,,,
70,75,ind_news_2024_1M,449165,"Ketika menyampaikan petisi, tujuh perwakilan pengunjuk rasa berjalan",mundur,"menuju Gedung DPRD Kabupaten Banyumas di kompleks Pendopo Si Panji, sambil salah satu di antaranya membawa tumpeng tiwul.","Ketika menyampaikan petisi, tujuh perwakilan pengunjuk rasa berjalan <m>mundur</m> menuju Gedung DPRD Kabupaten Banyumas di kompleks Pendopo Si Panji, sambil salah satu di antaranya membawa tumpeng tiwul.",mundur,,,,,
9,14,ind_news_2024_1M,449231,”Ketika,mundur,"diproses, orang tuanya, mertuanya, yang kemudian kontak saya menyampaikan kok bisa ya mutasi tidak boleh karena alasan kekurangan SDM, tetapi mundur dibolehkan atau diproses.","”Ketika <m>mundur</m> diproses, orang tuanya, mertuanya, yang kemudian kontak saya menyampaikan kok bisa ya mutasi tidak boleh karena alasan kekurangan SDM, tetapi mundur dibolehkan atau diproses.",mundur,,,,,
158,163,ind_news_2024_1M,449231,"”Ketika mundur diproses, orang tuanya, mertuanya, yang kemudian kontak saya menyampaikan kok bisa ya mutasi tidak boleh karena alasan kekurangan SDM, tetapi",mundur,dibolehkan atau diproses.,"”Ketika mundur diproses, orang tuanya, mertuanya, yang kemudian kontak saya menyampaikan kok bisa ya mutasi tidak boleh karena alasan kekurangan SDM, tetapi <m>mundur</m> dibolehkan atau diproses.",mundur,,,,,
67,72,ind_news_2024_1M,449437,Ketika Presiden Joko Widodo menyatakan pejabat publik tidak perlu,mundur,", kata Ganjar, terbuka peluang bagi dan Prabowo Subianto, yang masih menjabat menteri di Kabinet Indonesia Maju, untuk tetap menjalankan tugas di sela kegiatan kampanye Pilpres 2024.","Ketika Presiden Joko Widodo menyatakan pejabat publik tidak perlu <m>mundur</m>, kata Ganjar, terbuka peluang bagi dan Prabowo Subianto, yang masih menjabat menteri di Kabinet Indonesia Maju, untuk tetap menjalankan tugas di sela kegiatan kampanye Pilpres 2024.",mundur,,,,,
207,212,ind_news_2024_1M,449441,"Ketika Presiden Rusia Vladimir Putin mengumumkan operasi militer khusus saat fajar pada 24 Februari 2022, banyak yang mengharapkan kemenangan dalam beberapa hari, tetapi Ukraina melawan, memaksa pasukannya",mundur,secara memalukan.,"Ketika Presiden Rusia Vladimir Putin mengumumkan operasi militer khusus saat fajar pada 24 Februari 2022, banyak yang mengharapkan kemenangan dalam beberapa hari, tetapi Ukraina melawan, memaksa pasukannya <m>mundur</m> secara memalukan.",mundur,,,,,
21,26,ind_news_2024_1M,449460,Ketika Raja Charles,mundur,"dari keterlibatan publik dan Kate Middleton melanjutkan pemulihannya selama berbulan-bulan, Pangeran William (bersama Ratu Camilla) harus menjadi wajah monarki.","Ketika Raja Charles <m>mundur</m> dari keterlibatan publik dan Kate Middleton melanjutkan pemulihannya selama berbulan-bulan, Pangeran William (bersama Ratu Camilla) harus menjadi wajah monarki.",mundur,,,,,
134,139,ind_news_2024_1M,450896,KETUA DPP Partai NasDem Atang Irawan beri catatan kritis soal kebijakan Komisi Pemilihan Umum (KPU) yang perbolehkan anggota DPR tak,mundur,jika maju Pilkada Serentak 2024.,KETUA DPP Partai NasDem Atang Irawan beri catatan kritis soal kebijakan Komisi Pemilihan Umum (KPU) yang perbolehkan anggota DPR tak <m>mundur</m> jika maju Pilkada Serentak 2024.,mundur,,,,,
82,87,ind_news_2024_1M,450954,"Ketua DPP PDIP ini meminta mereka tak lagi galau, terutama Ahok sudah memutuskan",mundur,dari Komisaris Utama PT.,"Ketua DPP PDIP ini meminta mereka tak lagi galau, terutama Ahok sudah memutuskan <m>mundur</m> dari Komisaris Utama PT.",mundur,,,,,
86,91,ind_news_2024_1M,452071,Ketua KPU Samarinda Firman Hidayat berharap mereka bisa konsisten dan tidak ada yang,mundur,.,Ketua KPU Samarinda Firman Hidayat berharap mereka bisa konsisten dan tidak ada yang <m>mundur</m>.,mundur,,,,,
110,115,ind_news_2024_1M,452698,"Ketua Pokja Sabaraya, Endang Kosasih menegaskan, ASN yang menjabat sebagai Pj kepala daerah atau sekda harus",mundur,dari jabatannya jika hendak mengikuti kontestasi Pilkada Serentak 2024.,"Ketua Pokja Sabaraya, Endang Kosasih menegaskan, ASN yang menjabat sebagai Pj kepala daerah atau sekda harus <m>mundur</m> dari jabatannya jika hendak mengikuti kontestasi Pilkada Serentak 2024.",mundur,,,,,
55,60,ind_news_2024_1M,455216,Khofifah Indar Parawansa secara tegas menyatakan akan,mundur,dari jabatannya sebagai Ketua Muslimat Nahdlatul Ulama (NU).,Khofifah Indar Parawansa secara tegas menyatakan akan <m>mundur</m> dari jabatannya sebagai Ketua Muslimat Nahdlatul Ulama (NU).,mundur,,,,,
61,66,ind_news_2024_1M,456375,Kimberly Cheatle Kepala Secret Service Amerika Serikat (AS),mundur,usai badan tersebut berada di bawah pengawasan ketat atas kegagalannya menghentikan upaya pembunuhan Donald Trump beberapa waktu lalu.,Kimberly Cheatle Kepala Secret Service Amerika Serikat (AS) <m>mundur</m> usai badan tersebut berada di bawah pengawasan ketat atas kegagalannya menghentikan upaya pembunuhan Donald Trump beberapa waktu lalu.,mundur,,,,,
20,25,ind_news_2024_1M,456482,Kim Pan-gon Bantah,Mundur,sebagai Pelatih Timnas Malaysia: Saya Akan Terus Berkomitmen hingga Kontrak Habis pada 2025!,Kim Pan-gon Bantah <m>Mundur</m> sebagai Pelatih Timnas Malaysia: Saya Akan Terus Berkomitmen hingga Kontrak Habis pada 2025!,mundur,,,,,
31,36,ind_news_2024_1M,457764,Kini rencana tersebut kembali,mundur,ke Januari 2025.,Kini rencana tersebut kembali <m>mundur</m> ke Januari 2025.,mundur,,,,,
96,101,ind_news_2024_1M,457905,"Kini, setelah lebih dari 800 hari menjabat sebagai manajer Timnas Thailand, Madam Pang memilih",mundur,.,"Kini, setelah lebih dari 800 hari menjabat sebagai manajer Timnas Thailand, Madam Pang memilih <m>mundur</m>.",mundur,,,,,
14,19,ind_news_2024_1M,457911,Kini setelah,mundur,"dari dunia hiburan, Baim Cilik menceritakan kisah hidupnya yang tak terduga.","Kini setelah <m>mundur</m> dari dunia hiburan, Baim Cilik menceritakan kisah hidupnya yang tak terduga.",mundur,,,,,
113,118,ind_news_2024_1M,458531,"Kirby, tetangga dan sponsor John, menghadapi penyerang dengan bantuan penduduk lain di sekitarnya, dan geng itu",mundur,.,"Kirby, tetangga dan sponsor John, menghadapi penyerang dengan bantuan penduduk lain di sekitarnya, dan geng itu <m>mundur</m>.",mundur,,,,,
13,18,ind_news_2024_1M,462210,Kita mau ke,mundur,"ke belakang tapi ada bus juga di situ,"" sambung Zoe.","Kita mau ke <m>mundur</m> ke belakang tapi ada bus juga di situ,"" sambung Zoe.",mundur,,,,,
22,27,ind_news_2024_1M,462658,“Kita menolak dibawa,mundur,"ke masa sebelum reformasi,” kata Ganjar.","“Kita menolak dibawa <m>mundur</m> ke masa sebelum reformasi,” kata Ganjar.",mundur,,,,,
6,11,ind_news_2024_1M,462802,Kita,mundur,"secara teratur,"" tegasnya.","Kita <m>mundur</m> secara teratur,"" tegasnya.",mundur,,,,,
41,46,ind_news_2024_1M,463587,Kita semua harus lihat apakah dia benar,mundur,"atau tidak?""","Kita semua harus lihat apakah dia benar <m>mundur</m> atau tidak?""",mundur,,,,,
94,99,ind_news_2024_1M,463703,"Kita serukan, kita suarakan kabinet yang katanya Indonesia Maju, ini kita buktikan Indonesia",mundur,","" lanjutnya.","Kita serukan, kita suarakan kabinet yang katanya Indonesia Maju, ini kita buktikan Indonesia <m>mundur</m>,"" lanjutnya.",mundur,,,,,
111,116,ind_news_2024_1M,465385,"Klopp, yang sudah sampai pada musim terakhirnya bersama Liverpool setelah membuat keputusan mengejutkan untuk",mundur,", ditanya apakah dia merasa berat hati meninggalkan sekelompok pemain muda yang menjanjikan seperti itu.","Klopp, yang sudah sampai pada musim terakhirnya bersama Liverpool setelah membuat keputusan mengejutkan untuk <m>mundur</m>, ditanya apakah dia merasa berat hati meninggalkan sekelompok pemain muda yang menjanjikan seperti itu.",mundur,,,,,
28,33,ind_news_2024_1M,467270,Komang terpaksa memutuskan,mundur,pascajeda di saat skor 9-14.,Komang terpaksa memutuskan <m>mundur</m> pascajeda di saat skor 9-14.,mundur,,,,,
104,109,ind_news_2024_1M,467942,"Komisaris Utama/Komisaris Independen Pertamina, Basuki Tjahaja Purnama, mengikuti jejak Mahfud MD yang",mundur,dari jabatan Menko Polhukam.,"Komisaris Utama/Komisaris Independen Pertamina, Basuki Tjahaja Purnama, mengikuti jejak Mahfud MD yang <m>mundur</m> dari jabatan Menko Polhukam.",mundur,,,,,
117,122,ind_news_2024_1M,467959,Komisi Aparatur Sipil Negara (KASN) memberikan teguran untuk ASN yang berniat maju dalam Pilkada tapi enggan segera,mundur,dari jabatannya.,Komisi Aparatur Sipil Negara (KASN) memberikan teguran untuk ASN yang berniat maju dalam Pilkada tapi enggan segera <m>mundur</m> dari jabatannya.,mundur,,,,,
35,40,ind_news_2024_1M,469212,Komjen Ahmad Luthfi berjanji akan,mundur,dari institusi Polri setelah resmi mendaftarkan diri menjadi calon gubernur (cagub) Jawa Tengah ke KPU.,Komjen Ahmad Luthfi berjanji akan <m>mundur</m> dari institusi Polri setelah resmi mendaftarkan diri menjadi calon gubernur (cagub) Jawa Tengah ke KPU.,mundur,,,,,
43,48,ind_news_2024_1M,470649,Kondisi ini mengharuskan tentara al-Assad,mundur,"dari pertempuran, mempersiapkan berbagai hal demi serangan balik.","Kondisi ini mengharuskan tentara al-Assad <m>mundur</m> dari pertempuran, mempersiapkan berbagai hal demi serangan balik.",mundur,,,,,
72,77,ind_news_2024_1M,472680,Konstitusi mengatur siapapun yang ikut kampanye dan anggota BUMN wajib,mundur,.,Konstitusi mengatur siapapun yang ikut kampanye dan anggota BUMN wajib <m>mundur</m>.,mundur,,,,,
77,82,ind_news_2024_1M,472681,Konstitusi mengatur siapa pun yang ikut kampanye dan dia anggota BUMN wajib,mundur,.,Konstitusi mengatur siapa pun yang ikut kampanye dan dia anggota BUMN wajib <m>mundur</m>.,mundur,,,,,
37,42,ind_news_2024_1M,474830,Korban kaget dan ketakutan langsung,mundur,","" ujar Kasat Reskrim Polrestabes Surabaya AKBP Hendro Sukmono, Jumat (9/2).","Korban kaget dan ketakutan langsung <m>mundur</m>,"" ujar Kasat Reskrim Polrestabes Surabaya AKBP Hendro Sukmono, Jumat (9/2).",mundur,,,,,
56,61,ind_news_2024_1M,476414,Ko Sung Hyun/Shin Baek Cheol akhirnya memutuskan untuk,mundur,dari lapangan untuk melakukan pemulihan.,Ko Sung Hyun/Shin Baek Cheol akhirnya memutuskan untuk <m>mundur</m> dari lapangan untuk melakukan pemulihan.,mundur,,,,,
137,142,ind_news_2024_1M,477566,KPU diminta mempersyaratkan caleg terpilih yang mencalonkan diri sebagai kepala daerah untuk membuat surat pernyataan bahwa ia bersedia,mundur,jika telah dilantik secara resmi menjadi anggota dewan.,KPU diminta mempersyaratkan caleg terpilih yang mencalonkan diri sebagai kepala daerah untuk membuat surat pernyataan bahwa ia bersedia <m>mundur</m> jika telah dilantik secara resmi menjadi anggota dewan.,mundur,,,,,
129,134,ind_news_2024_1M,477841,KPU mempersyaratkan caleg terpilih yang mencalonkan diri sebagai kepala daerah untuk membuat surat pernyataan bahwa ia bersedia,mundur,jika telah terlantik secara resmi menjadi anggota dewan.,KPU mempersyaratkan caleg terpilih yang mencalonkan diri sebagai kepala daerah untuk membuat surat pernyataan bahwa ia bersedia <m>mundur</m> jika telah terlantik secara resmi menjadi anggota dewan.,mundur,,,,,
29,34,ind_news_2024_1M,477875,KPU menilai caleg tak wajib,mundur,karena memang belum dilantik.,KPU menilai caleg tak wajib <m>mundur</m> karena memang belum dilantik.,mundur,,,,,
25,30,ind_news_2024_1M,478261,Kris Dayanti menyatakan,mundur,dari pencalonanya sebagai Calon Wali Kota Batu di Pilkada Batu 2024.,Kris Dayanti menyatakan <m>mundur</m> dari pencalonanya sebagai Calon Wali Kota Batu di Pilkada Batu 2024.,mundur,,,,,
114,119,ind_news_2024_1M,479434,Kubu moderat sempat mengalami kemerosotan pengaruh dalam panggung politik Iran karena diperlemah oleh Trump yang,mundur,secara sepihak dari Persetujuan Nuklir 2018 saat Iran dipimpin oleh Presiden Hasan Rouhani yang moderat.,Kubu moderat sempat mengalami kemerosotan pengaruh dalam panggung politik Iran karena diperlemah oleh Trump yang <m>mundur</m> secara sepihak dari Persetujuan Nuklir 2018 saat Iran dipimpin oleh Presiden Hasan Rouhani yang moderat.,mundur,,,,,
51,56,ind_news_2024_1M,482397,Laga ini menjadi viral karena Angela Carini pilih,mundur,ketika ronde pertama baru berjalan 45 detik dan baru sekali menerima pukulan Imane Khelif tepat di muka.,Laga ini menjadi viral karena Angela Carini pilih <m>mundur</m> ketika ronde pertama baru berjalan 45 detik dan baru sekali menerima pukulan Imane Khelif tepat di muka.,mundur,,,,,
38,43,ind_news_2024_1M,484967,"Lalu, apa penyebab Momota memutuskan",mundur,?,"Lalu, apa penyebab Momota memutuskan <m>mundur</m>?",mundur,,,,,
113,118,ind_news_2024_1M,492123,"Layaknya permainan tenis yang saling mengembalikan bola ke lawan, begitu pula kisah dari ketiganya yang ditarik",mundur,-maju dari level dewasa ke masa mereka remaja saat masih jadi petenis junior.,"Layaknya permainan tenis yang saling mengembalikan bola ke lawan, begitu pula kisah dari ketiganya yang ditarik <m>mundur</m>-maju dari level dewasa ke masa mereka remaja saat masih jadi petenis junior.",mundur,,,,,
152,157,ind_news_2024_1M,493524,Lebih jauh mengenai adanya usulan dari Sekjen PDI Perjuangan Hasto Kristiyanto agar Presiden didampingi sejumlah menteri yang belakangan diisukan akan,mundur,", apabila berniat untuk bertemu Megawati, Ari mengatakan bahwa pertemuan tokoh sangat baik.","Lebih jauh mengenai adanya usulan dari Sekjen PDI Perjuangan Hasto Kristiyanto agar Presiden didampingi sejumlah menteri yang belakangan diisukan akan <m>mundur</m>, apabila berniat untuk bertemu Megawati, Ari mengatakan bahwa pertemuan tokoh sangat baik.",mundur,,,,,
81,86,ind_news_2024_1M,493902,"Lebih lanjut, Benny sempat bertanya alasan kenapa Dewas membiarkan pimpinan itu",mundur,tanpa harus diproses hukum terlebih dahulu.,"Lebih lanjut, Benny sempat bertanya alasan kenapa Dewas membiarkan pimpinan itu <m>mundur</m> tanpa harus diproses hukum terlebih dahulu.",mundur,,,,,
140,145,ind_news_2024_1M,494658,"Lebih lanjut, ia juga telah menyatakan secara resmi bebas dari benturan kepentingan pihak mana pun selama penyelenggaraan Pilkada 2024 dan",mundur,sebagai koordinator wilayah Maluku.,"Lebih lanjut, ia juga telah menyatakan secara resmi bebas dari benturan kepentingan pihak mana pun selama penyelenggaraan Pilkada 2024 dan <m>mundur</m> sebagai koordinator wilayah Maluku.",mundur,,,,,
113,118,ind_news_2024_1M,496511,Legislator Komisi III DPR RI itu mengaku belum tahu sosok lain yang berpotensi menjadi Plt Ketum Golkar setelah,mundur,dari jabatan ketum parpol itu.,Legislator Komisi III DPR RI itu mengaku belum tahu sosok lain yang berpotensi menjadi Plt Ketum Golkar setelah <m>mundur</m> dari jabatan ketum parpol itu.,mundur,,,,,
90,95,ind_news_2024_1M,500517,Liverpool dalam situs resminya menulis bahwa Jurgen Klopp mengumumkan keputusannya untuk,mundur,sebagai pelatih di akhir musim.,Liverpool dalam situs resminya menulis bahwa Jurgen Klopp mengumumkan keputusannya untuk <m>mundur</m> sebagai pelatih di akhir musim.,mundur,,,,,
88,93,ind_news_2024_1M,502986,Luis Milla bergabung dengan Persib sebagai pelatih kepala pengganti Robert Albert yang,mundur,di awal kompetisi Liga 1 musim 2022/2023.,Luis Milla bergabung dengan Persib sebagai pelatih kepala pengganti Robert Albert yang <m>mundur</m> di awal kompetisi Liga 1 musim 2022/2023.,mundur,,,,,
34,39,ind_news_2024_1M,503562,Lutfi mengatakan keputusan untuk,mundur,sebagai menteri adalah hak individu seseorang.,Lutfi mengatakan keputusan untuk <m>mundur</m> sebagai menteri adalah hak individu seseorang.,mundur,,,,,
129,134,ind_news_2024_1M,504198,Madrid Terbuka akan mulai digelar pada 22 April dan Carlos Alcaraz menegaskan dia bertekad tampil di turnamen itu usai dia juga,mundur,dari Monte Carlo Masters dan kemudian Barcelona Terbuka.,Madrid Terbuka akan mulai digelar pada 22 April dan Carlos Alcaraz menegaskan dia bertekad tampil di turnamen itu usai dia juga <m>mundur</m> dari Monte Carlo Masters dan kemudian Barcelona Terbuka.,mundur,,,,,
51,56,ind_news_2024_1M,504669,Mahasiswa yang awalnya mencoba berdialog terpaksa,mundur,akibat dorongan polisi.,Mahasiswa yang awalnya mencoba berdialog terpaksa <m>mundur</m> akibat dorongan polisi.,mundur,,,,,
63,68,ind_news_2024_1M,504820,Mahfud lantas menyebut ada beberapa hal yang membuatnya belum,mundur,hingga saat ini.,Mahfud lantas menyebut ada beberapa hal yang membuatnya belum <m>mundur</m> hingga saat ini.,mundur,,,,,
48,53,ind_news_2024_1M,504835,Mahfud MD dinilai telat karena baru menyatakan,mundur,dari Kabinet Indonesia Maju.,Mahfud MD dinilai telat karena baru menyatakan <m>mundur</m> dari Kabinet Indonesia Maju.,mundur,,,,,
74,79,ind_news_2024_1M,504843,Mahfud MD juga menyinggung terkait dorongan terhadap komisioner RI untuk,mundur,karena telah melalukan pelanggaran etik.,Mahfud MD juga menyinggung terkait dorongan terhadap komisioner RI untuk <m>mundur</m> karena telah melalukan pelanggaran etik.,mundur,,,,,
